,NM_MUNICIPIO,NM_VOTAVEL,QT_VOTOS,NM_LOCAL_VOTACAO
2246430,MONGAGUÁ,VOTO NULO,15,EMEF SIRANA KOUKDJIAN
2246887,MONGAGUÁ,VOTO NULO,15,EE. PROF. ARACY DA SILVA FREITAS
2247026,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,67,EMEF. PREFEITO CASSIMIRO CORREA NETO
2247027,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,59,EMEIEF CLAUDIA MARIA ANDRELLA
2247028,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,64,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2247029,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,61,EMEF. FLÓRIDA MIRIM
2250054,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,66,EMEIEF CLAUDIA MARIA ANDRELLA
2250055,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,85,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2250056,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,67,EE. AGENOR DE CAMPOS
2259536,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,66,EMEF. PREFEITO CASSIMIRO CORREA NETO
2259537,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,65,EMEF. IVONE DE ALMEIDA MONTEIRO
2262066,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,64,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2262067,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,81,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2262068,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,54,EMEF. JACOUB KOUKDJIAN
2262069,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,65,EMEF. IVONE DE ALMEIDA MONTEIRO
2262070,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,74,EMEF. IVONE DE ALMEIDA MONTEIRO
2266558,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,61,EE. PROF. AIDA LEDA BAUER DAVIES
2266559,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,50,EMEF. BARIGUI
2266560,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,68,EMEIEF. PEQUENO PRÍNCIPE
2272077,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,81,EMEF. TONICO SILVA
2272078,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,75,EMEF. TONICO SILVA
2272079,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,92,EE. PROF. ARACY DA SILVA FREITAS
2275118,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,64,EE. AGENOR DE CAMPOS
2275119,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,74,EE. AGENOR DE CAMPOS
2275120,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,77,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2278101,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,76,EE. AGENOR DE CAMPOS
2280644,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,51,EMEF SIRANA KOUKDJIAN
2280645,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,71,EMEF. IVONE DE ALMEIDA MONTEIRO
2280646,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,64,EE. PROF. AIDA LEDA BAUER DAVIES
2283614,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,65,EMEF. PROF. PEDRO FERNANDES DANTE
2283616,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,75,EE. PROF. ARACY DA SILVA FREITAS
2283617,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,53,EE. AGENOR DE CAMPOS
2286128,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,65,EMEF SIRANA KOUKDJIAN
2286129,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,66,EMEIEF SÍTIO DO PICA PAU AMARELO
2289109,MONGAGUÁ,RODRIGO CARDOSO BIAGIONI,72,EE. AGENOR DE CAMPOS
2333067,MONGAGUÁ,VOTO NULO,10,EMEF. BARIGUI
2333068,MONGAGUÁ,VOTO NULO,18,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2333069,MONGAGUÁ,VOTO NULO,20,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2333070,MONGAGUÁ,VOTO NULO,7,EMEF SIRANA KOUKDJIAN
2333071,MONGAGUÁ,VOTO NULO,13,EMEF. PROF. PEDRO FERNANDES DANTE
2337574,MONGAGUÁ,VOTO NULO,12,EMEIEF CLAUDIA MARIA ANDRELLA
2337575,MONGAGUÁ,VOTO NULO,17,EMEF. PREFEITO CASSIMIRO CORREA NETO
2341650,MONGAGUÁ,VOTO NULO,14,EMEIEF CLAUDIA MARIA ANDRELLA
2341651,MONGAGUÁ,VOTO NULO,17,EMEF. PROF. PEDRO FERNANDES DANTE
2345634,MONGAGUÁ,VOTO NULO,13,EMEIEF. PEQUENO PRÍNCIPE
2345635,MONGAGUÁ,VOTO NULO,13,EMEF. PREFEITO CASSIMIRO CORREA NETO
2349172,MONGAGUÁ,VOTO NULO,9,EMEF SIRANA KOUKDJIAN
2349173,MONGAGUÁ,VOTO NULO,14,EMEIEF CLAUDIA MARIA ANDRELLA
2353688,MONGAGUÁ,VOTO NULO,10,EMEF. PROF. PEDRO FERNANDES DANTE
2359668,MONGAGUÁ,VOTO NULO,6,EMEIEF CLAUDIA MARIA ANDRELLA
2359669,MONGAGUÁ,VOTO NULO,19,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2359670,MONGAGUÁ,VOTO NULO,6,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2364201,MONGAGUÁ,VOTO NULO,11,EMEIEF. PEQUENO PRÍNCIPE
2364206,MONGAGUÁ,VOTO NULO,17,EMEF. FLÓRIDA MIRIM
2364207,MONGAGUÁ,VOTO NULO,8,EMEF. IVONE DE ALMEIDA MONTEIRO
2364211,MONGAGUÁ,VOTO NULO,14,EE. AGENOR DE CAMPOS
2368232,MONGAGUÁ,VOTO NULO,12,EE. PROF. ARACY DA SILVA FREITAS
2368239,MONGAGUÁ,VOTO NULO,7,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2372249,MONGAGUÁ,VOTO NULO,11,EMEF. JACOUB KOUKDJIAN
2380781,MONGAGUÁ,VOTO NULO,15,EMEF. PROF. PEDRO FERNANDES DANTE
2384793,MONGAGUÁ,VOTO NULO,9,EMEF SIRANA KOUKDJIAN
2388305,MONGAGUÁ,VOTO NULO,17,EMEF SIRANA KOUKDJIAN
2388307,MONGAGUÁ,VOTO NULO,3,EE. PROF. AIDA LEDA BAUER DAVIES
2388308,MONGAGUÁ,VOTO NULO,14,EMEF. JACOUB KOUKDJIAN
2388309,MONGAGUÁ,VOTO NULO,9,EMEIEF. PEQUENO PRÍNCIPE
2388311,MONGAGUÁ,VOTO NULO,22,EMEF. JACOUB KOUKDJIAN
2415917,MONGAGUÁ,VOTO BRANCO,5,EMEF. IVONE DE ALMEIDA MONTEIRO
2415918,MONGAGUÁ,VOTO BRANCO,8,EMEIEF. PEQUENO PRÍNCIPE
2420452,MONGAGUÁ,VOTO BRANCO,12,EMEF. JACOUB KOUKDJIAN
2420456,MONGAGUÁ,VOTO BRANCO,13,EMEF. FLÓRIDA MIRIM
2420457,MONGAGUÁ,VOTO BRANCO,12,EMEF. TONICO SILVA
2420459,MONGAGUÁ,VOTO BRANCO,6,EMEF. TONICO SILVA
2422501,MONGAGUÁ,VOTO BRANCO,4,EE. PROF. AIDA LEDA BAUER DAVIES
2422504,MONGAGUÁ,VOTO BRANCO,10,EMEF. FLÓRIDA MIRIM
2422505,MONGAGUÁ,VOTO BRANCO,9,EE. AGENOR DE CAMPOS
2425471,MONGAGUÁ,VOTO BRANCO,5,EE. PROF. AIDA LEDA BAUER DAVIES
2425476,MONGAGUÁ,VOTO BRANCO,2,EMEF SIRANA KOUKDJIAN
2425489,MONGAGUÁ,VOTO BRANCO,6,EE. AGENOR DE CAMPOS
2425490,MONGAGUÁ,VOTO BRANCO,15,EMEF. JACOUB KOUKDJIAN
2427992,MONGAGUÁ,VOTO BRANCO,5,EE. PROF. AIDA LEDA BAUER DAVIES
2427993,MONGAGUÁ,VOTO BRANCO,5,EMEF. BARIGUI
2427994,MONGAGUÁ,VOTO BRANCO,8,EE. AGENOR DE CAMPOS
2430517,MONGAGUÁ,VOTO BRANCO,13,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2430518,MONGAGUÁ,VOTO BRANCO,8,EMEF SIRANA KOUKDJIAN
2430520,MONGAGUÁ,VOTO BRANCO,5,EMEF SIRANA KOUKDJIAN
2433004,MONGAGUÁ,VOTO BRANCO,14,EMEF. TONICO SILVA
2904045,MONGAGUÁ,MARCIA DAS DORES SILVA,2,EE. PROF. ARACY DA SILVA FREITAS
2904047,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. JACOUB KOUKDJIAN
2904048,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. BARIGUI
2905576,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. JACOUB KOUKDJIAN
2905579,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
2905580,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. TONICO SILVA
2911128,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EE. PROF. ARACY DA SILVA FREITAS
2915620,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEIEF. PEQUENO PRÍNCIPE
2915622,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2916628,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. PROF. PEDRO FERNANDES DANTE
2918598,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. PROF. PEDRO FERNANDES DANTE
2920117,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2921091,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EE. PROF. AIDA LEDA BAUER DAVIES
2922375,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. JACOUB KOUKDJIAN
2922377,MONGAGUÁ,MARCIA DAS DORES SILVA,2,EMEF VEREADOR GIVALDO ALVES GOMES
2922378,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EE. AGENOR DE CAMPOS
2922379,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEIEF CLAUDIA MARIA ANDRELLA
2923661,MONGAGUÁ,MARCIA DAS DORES SILVA,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2924987,MONGAGUÁ,MARCIA DAS DORES SILVA,2,EMEF. TONICO SILVA
2924990,MONGAGUÁ,MARCIA DAS DORES SILVA,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
2926353,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF SIRANA KOUKDJIAN
2926354,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEIEF SÍTIO DO PICA PAU AMARELO
2926749,MONGAGUÁ,MARCIA DAS DORES SILVA,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
2926751,MONGAGUÁ,MARCIA DAS DORES SILVA,2,EMEIEF. PEQUENO PRÍNCIPE
2927212,MONGAGUÁ,MARCIA DAS DORES SILVA,3,EMEIEF. PEQUENO PRÍNCIPE
2928919,MONGAGUÁ,MARCIA DAS DORES SILVA,2,EMEF. BARIGUI
2929841,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2929843,MONGAGUÁ,MARCIA DAS DORES SILVA,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2931615,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EE. PROF. ARACY DA SILVA FREITAS
2932646,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2932647,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF SIRANA KOUKDJIAN
2932648,MONGAGUÁ,MARCIA DAS DORES SILVA,3,EMEF. PROF. PEDRO FERNANDES DANTE
2934153,MONGAGUÁ,MARCIA DAS DORES SILVA,3,EMEIEF CLAUDIA MARIA ANDRELLA
2934154,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
2935648,MONGAGUÁ,MARCIA DAS DORES SILVA,2,EMEIEF CLAUDIA MARIA ANDRELLA
2935649,MONGAGUÁ,MARCIA DAS DORES SILVA,2,EMEF. PROF. PEDRO FERNANDES DANTE
2936682,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
2939171,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. PROF. PEDRO FERNANDES DANTE
2941185,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEIEF CLAUDIA MARIA ANDRELLA
2941186,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2942692,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. FLÓRIDA MIRIM
2942693,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
2944173,MONGAGUÁ,MARCIA DAS DORES SILVA,2,EE. PROF. ARACY DA SILVA FREITAS
2944174,MONGAGUÁ,MARCIA DAS DORES SILVA,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
2945194,MONGAGUÁ,MARCIA DAS DORES SILVA,3,EMEF. JACOUB KOUKDJIAN
2948209,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. PROF. PEDRO FERNANDES DANTE
2950742,MONGAGUÁ,MARCIA DAS DORES SILVA,2,EE. PROF. AIDA LEDA BAUER DAVIES
2950743,MONGAGUÁ,MARCIA DAS DORES SILVA,3,EMEF. JACOUB KOUKDJIAN
2950744,MONGAGUÁ,MARCIA DAS DORES SILVA,2,EMEF. JACOUB KOUKDJIAN
2952275,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEIEF CLAUDIA MARIA ANDRELLA
2952276,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
2953786,MONGAGUÁ,MARCIA DAS DORES SILVA,2,EMEF. BARIGUI
2954791,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
2954792,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. PROF. PEDRO FERNANDES DANTE
3075921,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. FLÓRIDA MIRIM
3075922,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. JACOUB KOUKDJIAN
3076937,MONGAGUÁ,MARCIA DAS DORES SILVA,2,EMEF. IVONE DE ALMEIDA MONTEIRO
3076938,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. FLÓRIDA MIRIM
3077956,MONGAGUÁ,MARCIA DAS DORES SILVA,2,EE. AGENOR DE CAMPOS
3077957,MONGAGUÁ,MARCIA DAS DORES SILVA,2,EE. PROF. ARACY DA SILVA FREITAS
3079444,MONGAGUÁ,MARCIA DAS DORES SILVA,3,EMEF. IVONE DE ALMEIDA MONTEIRO
3079445,MONGAGUÁ,MARCIA DAS DORES SILVA,2,EMEIEF. PEQUENO PRÍNCIPE
3080485,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. JACOUB KOUKDJIAN
3080486,MONGAGUÁ,MARCIA DAS DORES SILVA,3,EMEF. FLÓRIDA MIRIM
3080983,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EE. PROF. AIDA LEDA BAUER DAVIES
3080986,MONGAGUÁ,MARCIA DAS DORES SILVA,2,EMEF. FLÓRIDA MIRIM
3080987,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EE. AGENOR DE CAMPOS
3081493,MONGAGUÁ,MARCIA DAS DORES SILVA,4,EMEF. JACOUB KOUKDJIAN
3082472,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EE. AGENOR DE CAMPOS
3083456,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3083457,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EMEF SIRANA KOUKDJIAN
3083971,MONGAGUÁ,MARCIA DAS DORES SILVA,2,EMEF. TONICO SILVA
3099031,MONGAGUÁ,MARCIA DAS DORES SILVA,1,EE. PROF. ARACY DA SILVA FREITAS
4433013,MONGAGUÁ,VOTO NULO,9,EMEF SIRANA KOUKDJIAN
4433015,MONGAGUÁ,VOTO NULO,14,EMEF. FLÓRIDA MIRIM
4433016,MONGAGUÁ,VOTO NULO,12,EMEIEF CLAUDIA MARIA ANDRELLA
4433023,MONGAGUÁ,VOTO NULO,19,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4437548,MONGAGUÁ,VOTO NULO,13,EMEIEF CLAUDIA MARIA ANDRELLA
4437550,MONGAGUÁ,VOTO NULO,7,EMEF. IVONE DE ALMEIDA MONTEIRO
4437551,MONGAGUÁ,VOTO NULO,11,EMEF. BARIGUI
4437552,MONGAGUÁ,VOTO NULO,6,EMEF. IVONE DE ALMEIDA MONTEIRO
4442099,MONGAGUÁ,VOTO NULO,10,EMEF. PREFEITO CASSIMIRO CORREA NETO
4442536,MONGAGUÁ,VOTO NULO,19,EMEF. PROF. PEDRO FERNANDES DANTE
4446602,MONGAGUÁ,VOTO NULO,11,EE. PROF. ARACY DA SILVA FREITAS
4446603,MONGAGUÁ,VOTO NULO,14,EE. PROF. ARACY DA SILVA FREITAS
4446604,MONGAGUÁ,VOTO NULO,19,EMEIEF CLAUDIA MARIA ANDRELLA
4451602,MONGAGUÁ,VOTO NULO,13,EMEF VEREADOR GIVALDO ALVES GOMES
4455598,MONGAGUÁ,VOTO NULO,10,EMEF. FLÓRIDA MIRIM
4455599,MONGAGUÁ,VOTO NULO,13,EMEF. JACOUB KOUKDJIAN
4459591,MONGAGUÁ,VOTO NULO,10,EMEF. IVONE DE ALMEIDA MONTEIRO
4459592,MONGAGUÁ,VOTO NULO,20,EMEF. FLÓRIDA MIRIM
4463076,MONGAGUÁ,VOTO NULO,15,EE. AGENOR DE CAMPOS
4463077,MONGAGUÁ,VOTO NULO,10,EMEF. BARIGUI
4463079,MONGAGUÁ,VOTO NULO,13,EE. PROF. ARACY DA SILVA FREITAS
4468637,MONGAGUÁ,VOTO NULO,9,EMEF. IVONE DE ALMEIDA MONTEIRO
4468639,MONGAGUÁ,VOTO NULO,14,EMEIEF. PEQUENO PRÍNCIPE
4474143,MONGAGUÁ,VOTO NULO,23,EMEF. JACOUB KOUKDJIAN
4474148,MONGAGUÁ,VOTO NULO,25,EMEF. FLÓRIDA MIRIM
4474149,MONGAGUÁ,VOTO NULO,11,EMEF. TONICO SILVA
4474150,MONGAGUÁ,VOTO NULO,21,EMEF. TONICO SILVA
4476699,MONGAGUÁ,VOTO NULO,13,EE. PROF. AIDA LEDA BAUER DAVIES
4476701,MONGAGUÁ,VOTO NULO,13,EMEF. FLÓRIDA MIRIM
4476702,MONGAGUÁ,VOTO NULO,11,EE. AGENOR DE CAMPOS
4478665,MONGAGUÁ,VOTO NULO,6,EE. PROF. AIDA LEDA BAUER DAVIES
4478666,MONGAGUÁ,VOTO NULO,11,EMEF SIRANA KOUKDJIAN
4478667,MONGAGUÁ,VOTO NULO,21,EE. AGENOR DE CAMPOS
4478668,MONGAGUÁ,VOTO NULO,24,EMEF. JACOUB KOUKDJIAN
4481174,MONGAGUÁ,VOTO NULO,9,EE. PROF. AIDA LEDA BAUER DAVIES
4481177,MONGAGUÁ,VOTO NULO,14,EMEF. BARIGUI
4481178,MONGAGUÁ,VOTO NULO,13,EE. AGENOR DE CAMPOS
4483651,MONGAGUÁ,VOTO NULO,13,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
4483652,MONGAGUÁ,VOTO NULO,13,EMEF SIRANA KOUKDJIAN
4483660,MONGAGUÁ,VOTO NULO,9,EMEF SIRANA KOUKDJIAN
4486157,MONGAGUÁ,VOTO NULO,11,EMEF. TONICO SILVA
6279306,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,74,EMEF. JACOUB KOUKDJIAN
6279307,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,74,EMEF. IVONE DE ALMEIDA MONTEIRO
6279309,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,81,EMEF. TONICO SILVA
6280691,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,78,EMEIEF. PEQUENO PRÍNCIPE
6286218,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,72,EMEF. TONICO SILVA
6286219,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,69,EMEF. BARIGUI
6286220,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,67,EMEF SIRANA KOUKDJIAN
6286224,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,92,EE. PROF. ARACY DA SILVA FREITAS
6293224,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,61,EMEIEF. PEQUENO PRÍNCIPE
6293226,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,65,EMEIEF. PEQUENO PRÍNCIPE
6293228,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,72,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6295217,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,46,EMEF. PROF. PEDRO FERNANDES DANTE
6296744,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,46,EMEF. PROF. PEDRO FERNANDES DANTE
6296745,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,104,EE. PROF. ARACY DA SILVA FREITAS
6299203,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,69,EMEF SIRANA KOUKDJIAN
6299208,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,74,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6301213,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,81,EE. PROF. AIDA LEDA BAUER DAVIES
6304723,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,55,EMEF. JACOUB KOUKDJIAN
6304724,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,75,EMEF VEREADOR GIVALDO ALVES GOMES
6304726,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,53,EE. AGENOR DE CAMPOS
6304727,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,82,EMEIEF CLAUDIA MARIA ANDRELLA
6306695,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,50,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6308204,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,61,EMEF. TONICO SILVA
6308205,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,69,EMEF. PREFEITO CASSIMIRO CORREA NETO
6309737,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,70,EMEIEF SÍTIO DO PICA PAU AMARELO
6309738,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,69,EMEF. PREFEITO CASSIMIRO CORREA NETO
6309741,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,54,EMEIEF. PEQUENO PRÍNCIPE
6312210,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,61,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6312211,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,67,EMEIEF. PEQUENO PRÍNCIPE
6313716,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,50,EMEF. BARIGUI
6316222,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,61,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6316226,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,75,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6316227,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,64,EMEF. PREFEITO CASSIMIRO CORREA NETO
6316228,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,55,EMEIEF CLAUDIA MARIA ANDRELLA
6318220,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,56,EMEIEF CLAUDIA MARIA ANDRELLA
6318221,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,89,EE. PROF. ARACY DA SILVA FREITAS
6320694,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,77,EMEF. BARIGUI
6320695,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,58,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6320696,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,68,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6320697,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,52,EMEF SIRANA KOUKDJIAN
6320698,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,71,EMEF. PROF. PEDRO FERNANDES DANTE
6322234,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,69,EMEIEF CLAUDIA MARIA ANDRELLA
6322235,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,57,EMEF. PREFEITO CASSIMIRO CORREA NETO
6324691,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,65,EMEIEF CLAUDIA MARIA ANDRELLA
6324692,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,62,EMEF. PROF. PEDRO FERNANDES DANTE
6326716,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,52,EMEIEF. PEQUENO PRÍNCIPE
6327159,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,62,EMEF. PREFEITO CASSIMIRO CORREA NETO
6328706,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,74,EMEF SIRANA KOUKDJIAN
6328707,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,65,EMEIEF CLAUDIA MARIA ANDRELLA
6330669,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,46,EMEF. PROF. PEDRO FERNANDES DANTE
6332653,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,83,EMEIEF CLAUDIA MARIA ANDRELLA
6332654,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,69,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6332655,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,57,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
6334196,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,61,EMEIEF. PEQUENO PRÍNCIPE
6334198,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,75,EMEF. FLÓRIDA MIRIM
6334199,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,72,EMEF. IVONE DE ALMEIDA MONTEIRO
6334200,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,60,EE. AGENOR DE CAMPOS
6533510,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,43,EMEF. PREFEITO CASSIMIRO CORREA NETO
6533511,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,70,EMEIEF CLAUDIA MARIA ANDRELLA
6533512,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,68,EMEIEF. PROF. CÉLIA PUPO DE JESUS
6533513,MONGAGUÁ,RAFAEL LUIZ REDO GARCIA,59,EMEF. FLÓRIDA MIRIM
